room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
9804073,1235,50516200,Entire home/apt,,Helsinki,,SÖRNÄINEN,47,5.0,2,1.0,,73.0,,renovated 60m2 with private sauna,Apartment,2017-05-18 02:31:41.450924,60.185144,24.961289,0101000020E61000002A01310917F638407B8670CCB2174E40
16385009,1235,55290501,Entire home/apt,,Helsinki,,KALLIO,8,5.0,2,1.0,,63.0,,Cosy 44m2 most central location in Helsinki,House,2017-05-18 02:31:41.446497,60.182845,24.946159,0101000020E6100000EAD0E97937F238405A9E077767174E40
4331276,1235,22451778,Entire home/apt,,Helsinki,,KALLIO,15,5.0,2,1.0,,70.0,,"Renovated, spacious studio in the heart of Kallio",Apartment,2017-05-18 02:31:41.402290,60.186217,24.957071,0101000020E610000034F3E49A02F53840C87A6AF5D5174E40
14113823,1235,2975426,Entire home/apt,,Helsinki,,KRUUNUNHAKA,21,5.0,2,1.0,,79.0,,Lovely studio middle of everything!,Apartment,2017-05-18 02:31:39.697220,60.174997,24.953387,0101000020E61000007A6EA12B11F43840F5F23B4D66164E40
2610341,1235,13368648,Entire home/apt,,Helsinki,,KAMPPI,206,4.5,3,0.0,,78.0,,Downtown Helsinki city centre,Apartment,2017-05-18 02:31:39.690714,60.166859,24.933316,0101000020E610000063D520CCEDEE38408A05BEA25B154E40
15489542,1235,99464964,Entire home/apt,,Helsinki,,HAAGA,0,0.0,4,1.0,,78.0,,Cozy apartment with great public transit options,Apartment,2017-05-18 02:31:37.573471,60.216473,24.892662,0101000020E6100000C861307F85E43840C7BB2363B51B4E40
6571480,1235,16588259,Entire home/apt,,Helsinki,,HAAGA,0,0.0,3,1.0,,79.0,,"Lovely, bright apartment in Haaga",Apartment,2017-05-18 02:31:37.559474,60.21534,24.905896,0101000020E6100000C493DDCCE8E73840A4C2D842901B4E40
13229136,1235,69809293,Entire home/apt,,Helsinki,,PITÄJÄNMÄKI,0,0.0,2,1.0,,79.0,,New renovated exquisite comfort  convenience home.,Apartment,2017-05-18 02:31:37.549247,60.228928,24.848899,0101000020E61000006B9BE27151D93840C19140834D1D4E40
10149351,1235,2333040,Entire home/apt,,Helsinki,,KONALA,9,5.0,5,2.0,,68.0,,Helsinki Private Getaway (2),Apartment,2017-05-18 02:31:37.538488,60.234091,24.849445,0101000020E61000002FC03E3A75D93840DBA4A2B1F61D4E40
8414055,1235,8723504,Entire home/apt,,Helsinki,,KAARELA,0,0.0,4,2.0,,70.0,,"Cosy apartment, good connections",Apartment,2017-05-18 02:31:37.512707,60.242594,24.879222,0101000020E610000078EC67B114E13840581AF8510D1F4E40
6999852,1235,36698840,Entire home/apt,,Helsinki,,KAARELA,19,5.0,3,1.0,,68.0,,"Villa Cher, rakennusvuosi 1960-1980",House,2017-05-18 02:31:37.469579,60.24805,24.897646,0101000020E61000009E62D520CCE53840EBE2361AC01F4E40
12418906,1235,4537035,Entire home/apt,,Helsinki,,KAARELA,1,0.0,5,1.0,,68.0,,"Cozy and practical, newly renovated apartment",Apartment,2017-05-18 02:31:36.346028,60.241955,24.891812,0101000020E61000002C2E8ECA4DE43840450DA661F81E4E40
16139946,1235,105248850,Entire home/apt,,Helsinki,,PITÄJÄNMÄKI,1,0.0,6,2.0,,68.0,,Beautiful and cosy 3-room apartment in Pajamäki,Apartment,2017-05-18 02:31:36.306115,60.218083,24.857022,0101000020E6100000D8F335CB65DB38402368CC24EA1B4E40
15609459,1235,100638098,Entire home/apt,,Helsinki,,KAARELA,0,0.0,2,0.0,,68.0,,Yksiö mukavuuksilla,Condominium,2017-05-18 02:31:36.149544,60.247767,24.896651,0101000020E6100000FAEC80EB8AE5384097033DD4B61F4E40
18677651,1235,1569461,Entire home/apt,,Helsinki,,KÄPYLÄ,0,0.0,1,0.0,,79.0,,Cozy studio for 1 -Helsinki Koskela(Käpylä),Apartment,2017-05-18 02:31:34.413915,60.214627,24.961663,0101000020E6100000F4C5DE8B2FF6384057EBC4E5781B4E40
13592051,1235,17439236,Entire home/apt,,Helsinki,,KÄPYLÄ,5,5.0,3,1.0,,68.0,,Lovely 1br flat in beautiful Käpylä,Apartment,2017-05-18 02:31:34.384176,60.214342,24.959301,0101000020E6100000250516C094F538406214048F6F1B4E40
9407810,1235,48352722,Entire home/apt,,Helsinki,,OULUNKYLÄ,1,0.0,3,1.0,,63.0,,Compact apartment near city center,Apartment,2017-05-18 02:31:34.258843,60.229124,24.927039,0101000020E6100000D61D8B6D52ED3840465D6BEF531D4E40
8138454,1235,1802478,Entire home/apt,,Helsinki,,OULUNKYLÄ,1,0.0,3,2.0,,79.0,,Quiet apartment near city center,Apartment,2017-05-18 02:31:34.253244,60.224146,24.950837,0101000020E6100000A6D3BA0D6AF33840BDC3EDD0B01C4E40
13254582,1235,14661718,Entire home/apt,,Helsinki,,VANHAKAUPUNKI,0,0.0,2,1.0,,63.0,,A bright 2-room apartment with balcony,Apartment,2017-05-18 02:31:34.242399,60.212559,24.974109,0101000020E610000040BD19355FF9384038BC2022351B4E40
17755108,1235,19548856,Entire home/apt,,Helsinki,,KÄPYLÄ,0,0.0,5,2.0,,75.0,,Historical and cozy apartment,Apartment,2017-05-18 02:31:34.239321,60.215545,24.94432,0101000020E61000006FF59CF4BEF138407DE882FA961B4E40
18589409,1235,12220164,Entire home/apt,,Helsinki,,OULUNKYLÄ,0,0.0,4,1.0,,63.0,,Beautiful apartment in old wooden house,Apartment,2017-05-18 02:31:34.236979,60.224988,24.955935,0101000020E61000000D1AFA27B8F4384009FF2268CC1C4E40
12301718,1235,21680171,Entire home/apt,,Helsinki,,MALMI,10,4.5,4,1.0,,79.0,,"Sunny apartment, 30min from Centrum",Apartment,2017-05-18 02:31:34.224471,60.236609,25.012573,0101000020E610000007D0EFFB370339403A782634491E4E40
11521848,1235,60744177,Entire home/apt,,Helsinki,,VANHAKAUPUNKI,7,5.0,3,2.0,,79.0,,Beautiful apartment with seaview,Apartment,2017-05-18 02:31:34.168922,60.212259,24.979059,0101000020E6100000BEDA519CA3FA38400EA48B4D2B1B4E40
17250750,1235,116251009,Entire home/apt,,Helsinki,,SUUTARILA,11,4.5,2,1.0,,68.0,,Terraced house with sauna near Helsinki airport,Townhouse,2017-05-18 02:31:32.113593,60.267453,24.991171,0101000020E61000005EBEF561BDFD3840CA1B60E63B224E40
7406468,1235,4619257,Entire home/apt,,Helsinki,,KALLIO,10,4.5,2,0.0,,68.0,,Studio Apartment – Playroom Kallio,Apartment,2017-05-18 02:31:30.859159,60.185595,24.959887,0101000020E610000005DB8827BBF538408BA6B393C1174E40
17923289,1235,3306783,Entire home/apt,,Helsinki,,KALLIO,1,0.0,4,1.0,,79.0,,Lovely 1-bedroom in Helsinki city,Apartment,2017-05-18 02:31:30.843007,60.185014,24.945698,0101000020E610000082E49D4319F23840ADA6EB89AE174E40
14001294,1235,21416586,Entire home/apt,,Helsinki,,KALLIO,8,4.5,2,1.0,,68.0,,Studio at a trendy neighborhood,Apartment,2017-05-18 02:31:29.360100,60.18657,24.959648,0101000020E6100000FCABC77DABF5384016359886E1174E40
11983738,1235,17784614,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,21,5.0,2,1.0,,79.0,,"Modern, newly renovated city flat",Apartment,2017-05-18 02:31:28.043093,60.177552,24.924525,0101000020E61000009B559FABADEC384071AB2006BA164E40
15121497,1235,95161583,Entire home/apt,,Helsinki,,PUNAVUORI,6,4.5,2,1.0,,74.0,,1 Bedroom | Modern Rustic - Helsinki Center,Apartment,2017-05-18 02:31:28.030908,60.162169,24.934501,0101000020E61000004D1421753BEF384067B62BF4C1144E40
1841906,1235,870514,Entire home/apt,,Helsinki,,KATAJANOKKA,87,5.0,2,1.0,,81.0,,Minimal and cozy design apartment ,Apartment,2017-05-18 02:31:28.012727,60.167445,24.968349,0101000020E6100000431D56B8E5F738407A7077D66E154E40
13833918,1235,2628201,Entire home/apt,,Helsinki,,VALLILA,7,5.0,3,1.0,,63.0,,"Light 2room(43m2) Aptm, VALLILA inner-city suburb",Apartment,2017-05-18 02:31:27.968574,60.196078,24.960974,0101000020E61000006A4E5E6402F6384088BB7A1519194E40
12851910,1235,15967952,Entire home/apt,,Helsinki,,KÄPYLÄ,0,0.0,4,1.0,,74.0,,Cosy apartment with a garden view,Condominium,2017-05-18 02:31:27.965496,60.210426,24.951006,0101000020E6100000BE4C142175F33840321D3A3DEF1A4E40
3408344,1235,16311800,Entire home/apt,,Helsinki,,VALLILA,7,4.5,2,0.0,,63.0,,A cosy studio in Vallila,Apartment,2017-05-18 02:31:27.859259,60.20021,24.950931,0101000020E6100000A9C0C93670F33840842A357BA0194E40
13744038,1235,80476564,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,5,5.0,4,1.0,,68.0,,Large studio near city center,Apartment,2017-05-18 02:31:27.856877,60.186779,24.917606,0101000020E6100000069D103AE8EA3840304AD05FE8174E40
13580791,1235,78385107,Entire home/apt,,Helsinki,,MUNKKINIEMI,2,0.0,4,1.0,,78.0,,Pretty apartment with view in central Helsinki,Apartment,2017-05-18 02:31:27.853490,60.196618,24.882173,0101000020E61000000A6AF816D6E1384008E753C72A194E40
18651809,1235,49396845,Entire home/apt,,Helsinki,,HAAGA,0,0.0,1,1.0,,79.0,,Cozy apartment near by city,Apartment,2017-05-18 02:31:26.471122,60.20943,24.895428,0101000020E610000035ECF7C43AE5384090662C9ACE1A4E40
5428497,1235,23864963,Entire home/apt,,Helsinki,,KALLIO,0,0.0,2,1.0,,68.0,,7th floor apartment with views over the roofs.,Apartment,2017-05-18 02:31:26.460413,60.185319,24.958605,0101000020E610000036C8242367F53840E9297288B8174E40
18285266,1235,126437254,Entire home/apt,,Helsinki,,MEILAHTI,0,0.0,2,1.0,,68.0,,Apartment close to the center of Helsinki,Condominium,2017-05-18 02:31:26.446136,60.194737,24.902382,0101000020E6100000C37FBA8102E738401C295B24ED184E40
219302,1235,1135591,Entire home/apt,,Helsinki,,TOUKOLA,45,5.0,4,1.0,,79.0,,Art&Design neighbourhood of Arabia,Apartment,2017-05-18 02:31:26.085640,60.204581,24.973688,0101000020E6100000F581E49D43F938400531D0B52F1A4E40
4288637,1235,30818511,Entire home/apt,,Helsinki,,KAMPPI,36,4.5,4,1.0,,74.0,,Warm & cozy in center of Helsinki!,Apartment,2017-05-18 02:31:24.460172,60.164029,24.925013,0101000020E6100000F65FE7A6CDEC38403C4CFBE6FE144E40
18014077,1235,11319779,Entire home/apt,,Helsinki,,PASILA,0,0.0,4,2.0,,74.0,,Spacious three-room + kitchen apartment in Pasila,Apartment,2017-05-18 02:31:24.442332,60.197708,24.943742,0101000020E610000094DC611399F138402B14E97E4E194E40
13138716,1235,73216985,Entire home/apt,,Helsinki,,VALLILA,4,5.0,4,2.0,,74.0,,"Apt in a quiet green area, close to city centre",Apartment,2017-05-18 02:31:24.407282,60.196159,24.956477,0101000020E61000004E603AADDBF4384075E8F4BC1B194E40
15984981,1235,103465216,Entire home/apt,,Helsinki,,LAUTTASAARI,38,4.5,6,3.0,,72.0,,"3 bedroom apartment, nice area, 15 min to centre",Apartment,2017-05-18 02:31:22.395703,60.160232,24.863774,0101000020E61000009622F94A20DD3840E7E26F7B82144E40
2903244,1235,3079858,Entire home/apt,,Helsinki,,MUNKKINIEMI,13,4.5,2,0.0,,74.0,,SkyView Studio,Apartment,2017-05-18 02:31:22.389329,60.199687,24.877768,0101000020E6100000AF795567B5E03840DA37F7578F194E40
10543186,1235,51319453,Entire home/apt,,Helsinki,,KUMPULA,1,0.0,6,3.0,,74.0,,Charming family home in Kumpula,Apartment,2017-05-18 02:31:22.382000,60.209838,24.961912,0101000020E610000045A165DD3FF63840A1BAB9F8DB1A4E40
14464696,1235,16032466,Entire home/apt,,Helsinki,,KAMPPI,58,5.0,6,1.0,,65.0,,The very heart of Helsinki center 70sqm.,Apartment,2017-05-18 02:31:22.371562,60.16335,24.935985,0101000020E6100000EB8B84B69CEF38409BE61DA7E8144E40
13903363,1235,32213942,Entire home/apt,,Helsinki,,TOUKOLA,4,5.0,4,1.0,,63.0,,Cosy apartment in a lovely neighbourhood,Apartment,2017-05-18 02:31:22.369557,60.210534,24.973051,0101000020E61000001157CEDE19F93840195932C7F21A4E40
13241250,1235,72115397,Entire home/apt,,Helsinki,,MEILAHTI,6,4.5,3,1.0,,63.0,,Peaceful and cozy one bedroom home,Apartment,2017-05-18 02:31:22.365010,60.193136,24.897081,0101000020E6100000ECDCB419A7E5384013D731AEB8184E40
3381544,1235,7540663,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,45,5.0,2,0.0,,69.0,,Stylish and peaceful studio in Etu-Töölö,Apartment,2017-05-18 02:31:22.314829,60.172927,24.917244,0101000020E6100000C573B680D0EA384036CCD07822164E40
9088188,1235,25835694,Entire home/apt,,Helsinki,,KAMPPI,8,5.0,3,1.0,,63.0,,New Scandinavian flat in the center,Apartment,2017-05-18 02:31:20.871008,60.163472,24.928779,0101000020E61000002A36E675C4ED3840E6E786A6EC144E40
18192462,1235,3455743,Entire home/apt,,Helsinki,,HERMANNI,0,0.0,4,1.0,,68.0,,Spacious and cosy 4 room apartment near Kallio,Apartment,2017-05-18 02:31:20.858904,60.198168,24.963391,0101000020E6100000C042E6CAA0F638408F8EAB915D194E40
16583647,1235,16763353,Entire home/apt,,Helsinki,,PUNAVUORI,6,5.0,2,0.0,,66.0,,24m2 Studio near sea shore in Punavuori,Apartment,2017-05-18 02:31:20.708477,60.158521,24.935139,0101000020E6100000D236FE4465EF3840575D876A4A144E40
13850633,1235,14222811,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,12,4.5,2,0.0,,78.0,,Studio apartment in the heart of Helsinki,Apartment,2017-05-18 02:31:19.907153,60.176635,24.925201,0101000020E6100000FC3905F9D9EC38401B2AC6F99B164E40
11094074,1235,49096975,Entire home/apt,,Helsinki,,KAARELA,2,0.0,7,3.0,,79.0,,Cosy Home Helsinki,House,2017-05-18 02:31:19.810740,60.24606,24.879023,0101000020E61000008B6EBDA607E13840486DE2E47E1F4E40
14122438,1235,61756600,Entire home/apt,,Helsinki,,LAAKSO,1,0.0,2,1.0,,67.0,,Nice apartment 15 min to city center,Apartment,2017-05-18 02:31:19.748657,60.196191,24.90342,0101000020E6100000658D7A8846E73840806264C91C194E40
6109471,1235,14713780,Entire home/apt,,Helsinki,,KALLIO,12,5.0,6,2.0,,68.0,,Quiet penthouse near city center hipster area,Apartment,2017-05-18 02:31:17.824889,60.185711,24.943491,0101000020E610000002124DA088F13840F4C0C760C5174E40
15251599,1235,81907429,Entire home/apt,,Helsinki,,LAUTTASAARI,6,5.0,3,1.0,,63.0,,New and bright apartment in beautiful Lauttasaari,Apartment,2017-05-18 02:31:17.743050,60.151863,24.882218,0101000020E61000004AF1F109D9E13840793C2D3F70134E40
13013201,1235,71805319,Entire home/apt,,Helsinki,,ALPPIHARJU,2,0.0,3,1.0,,77.0,,"Modern, peacefull and light one bedroom in Kallio",Apartment,2017-05-18 02:31:17.583936,60.187121,24.954936,0101000020E6100000E7C589AF76F4384089B2B794F3174E40
13119691,1235,1293696,Entire home/apt,,Helsinki,,PUKINMÄKI,0,0.0,4,3.0,,74.0,,Koko huoneisto. Whole apartment.,Apartment,2017-05-18 02:31:15.419810,60.239855,24.987144,0101000020E610000050711C78B5FC38401B649291B31E4E40
16978497,1235,54352279,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,18,5.0,6,1.0,,63.0,,Luxury design studio in the very city center,Apartment,2017-05-18 02:31:15.396376,60.169119,24.921834,0101000020E610000043572250FDEB3840ED10FFB0A5154E40
7333067,1235,11697787,Entire home/apt,,Helsinki,,VALLILA,1,0.0,2,1.0,,79.0,,Pleasant Apartment in Helsinki,Apartment,2017-05-18 02:31:15.312608,60.189637,24.95984,0101000020E610000084640113B8F53840478E740646184E40
16961516,1235,2664908,Entire home/apt,,Helsinki,,MEILAHTI,2,0.0,3,1.0,,67.0,,Magical getaway near the center with a great sauna,Apartment,2017-05-18 02:31:15.202917,60.195319,24.897305,0101000020E61000008B89CDC7B5E53840CAA4863600194E40
17555771,1235,85930714,Entire home/apt,,Helsinki,,LÄNSISATAMA,16,5.0,4,1.0,,72.0,,Brand new apartment in the middle of Helsinki,Apartment,2017-05-18 02:31:13.497732,60.158707,24.91638,0101000020E61000005FB532E197EA3840B952CF8250144E40
18742460,1235,127791018,Entire home/apt,,Helsinki,,VALLILA,0,0.0,4,1.0,,79.0,,"Fresh, clean city flat WITH breakfast",Apartment,2017-05-18 02:31:13.395153,60.189508,24.962808,0101000020E6100000C153C8957AF63840492A53CC41184E40
18276815,1235,16763353,Entire home/apt,,Helsinki,,PUNAVUORI,2,0.0,2,0.0,,70.0,,Studio 25m2 Great Location and Comfy Bed for 2,Apartment,2017-05-18 02:31:13.390613,60.16199,24.938284,0101000020E61000002D5C566133F03840B8239C16BC144E40
15338340,1235,4992895,Entire home/apt,,Helsinki,,ALPPIHARJU,12,5.0,3,0.0,,65.0,,Top floor studio with great location (in Kallio),Apartment,2017-05-18 02:31:11.986703,60.188724,24.954277,0101000020E610000033535A7F4BF4384033FCA71B28184E40
17659952,1235,49769655,Entire home/apt,,Helsinki,,LAAKSO,1,0.0,3,1.0,,78.0,,Cosy and spacious(52m2) one bedroom apartment,Apartment,2017-05-18 02:31:11.983827,60.189876,24.916291,0101000020E6100000809E060C92EA3840CC2555DB4D184E40
6708798,1235,23881596,Entire home/apt,,Helsinki,,KAMPPI,34,4.0,3,1.0,,74.0,,Helsinki Apartment at Kamppi,Apartment,2017-05-18 02:31:11.978741,60.167229,24.929924,0101000020E6100000F8C3CF7F0FEE3840ADF886C267154E40
18749100,1235,32729331,Entire home/apt,,Helsinki,,ALPPIHARJU,0,0.0,2,0.0,,67.0,,Comfortable studio  a near city center Helsinki.,Apartment,2017-05-18 02:31:11.950507,60.193359,24.938684,0101000020E6100000494739984DF0384092B1DAFCBF184E40
7424444,1235,38891686,Entire home/apt,,Helsinki,,KALLIO,55,5.0,2,0.0,,66.0,,Stylish one bedroom apartment,Apartment,2017-05-18 02:31:11.946034,60.184283,24.950802,0101000020E6100000ADF886C267F33840B91AD99596174E40
13070923,1235,17104755,Entire home/apt,,Helsinki,,ALPPIHARJU,13,5.0,2,0.0,,63.0,,Cozy studio apartment with good location,Apartment,2017-05-18 02:31:11.939009,60.187566,24.953478,0101000020E61000009B745B2217F43840B7EBA52902184E40
3627644,1235,30818511,Entire home/apt,,Helsinki,,KAMPPI,114,5.0,4,1.0,,74.0,,Cozy flat in the center of Helsinki,Apartment,2017-05-18 02:31:10.451356,60.16397,24.931691,0101000020E610000040FA264D83EE384037C30DF8FC144E40
18091475,1235,90006686,Entire home/apt,,Helsinki,,KRUUNUNHAKA,1,0.0,4,1.0,,63.0,,"Beautiful 2 room apartment, great location",Apartment,2017-05-18 02:31:10.438761,60.174618,24.956345,0101000020E610000070B1A206D3F438407FA5F3E159164E40
3071075,1235,3740411,Entire home/apt,,Helsinki,,SÖRNÄINEN,30,5.0,4,1.0,,63.0,,Trendy one bdrm apt near seashore in Kalasatama!,Apartment,2017-05-18 02:31:10.384208,60.18582,24.983425,0101000020E61000009D11A5BDC1FB3840AB7823F3C8174E40
17105732,1235,16763353,Entire home/apt,,Helsinki,,ULLANLINNA,9,4.5,3,0.0,,70.0,,"Small studio, Great location in Design District",Apartment,2017-05-18 02:31:10.377214,60.16133,24.942983,0101000020E610000019AF795567F138408DEE2076A6144E40
976938,1235,5345179,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,86,5.0,4,1.0,,76.0,,Central & Stylish Bachelor's Studio,Apartment,2017-05-18 02:31:10.357778,60.182505,24.924595,0101000020E61000008D0B0742B2EC3840A12DE7525C174E40
3627710,1235,18275401,Entire home/apt,,Helsinki,,ULLANLINNA,92,4.5,4,0.0,,63.0,,"Small studio, excellent location",Apartment,2017-05-18 02:31:08.537245,60.156077,24.9461,0101000020E6100000E0BE0E9C33F238403354C554FA134E40
6015200,1235,21160805,Entire home/apt,,Helsinki,,KRUUNUNHAKA,72,5.0,5,1.0,,81.0,,City home Renovated & Light,Apartment,2017-05-18 02:31:08.496086,60.172157,24.959332,0101000020E61000009B012EC896F538408463963D09164E40
15154554,1235,96139269,Entire home/apt,,Helsinki,,KUMPULA,1,0.0,2,1.0,,63.0,,Unique wooden home in a picturesque area,Apartment,2017-05-18 02:31:08.435940,60.206641,24.958343,0101000020E6100000BC5983F755F53840A1815836731A4E40
15579371,1235,100367875,Entire home/apt,,Helsinki,,ETU-TÖÖLÖ,20,5.0,4,1.0,,66.0,,Lovely new modern apartment in the city center,Apartment,2017-05-18 02:31:08.433230,60.173151,24.920965,0101000020E6100000B9C2BB5CC4EB38408522DDCF29164E40
17244298,1235,116357824,Entire home/apt,,Helsinki,,HAAGA,5,5.0,5,1.0,,78.0,,Sleep Well! Scadinavian style 65m2 apt with sauna,Apartment,2017-05-18 02:31:06.380883,60.209847,24.89495,0101000020E6100000228E75711BE53840F5143944DC1A4E40
16152827,1235,45529062,Entire home/apt,,Helsinki,,KALLIO,8,5.0,2,0.0,,68.0,,"Tiny gem in the bohemian quarter Kallio, Helsinki",Apartment,2017-05-18 02:31:06.377687,60.185489,24.955581,0101000020E6100000D1ADD7F4A0F438404562821ABE174E40
11789963,1235,4937741,Entire home/apt,,Helsinki,,VALLILA,6,5.0,3,0.0,,63.0,,Beautiful & comfortable studio ~ Live like a local,Apartment,2017-05-18 02:31:06.315815,60.194824,24.95758,0101000020E6100000BE4D7FF623F53840EA3C2AFEEF184E40
12120759,1235,63021215,Entire home/apt,,Helsinki,,KAMPPI,54,5.0,2,1.0,,78.0,,Top floor flat in the City center,Apartment,2017-05-18 02:31:06.284279,60.168544,24.930156,0101000020E61000009D2D20B41EEE3840F0F78BD992154E40
13363312,1235,1392620,Entire home/apt,,Helsinki,,LÄNSISATAMA,12,5.0,2,0.0,,73.0,,"Spacious studio, amazing balcony!",Apartment,2017-05-18 02:31:04.067455,60.159933,24.920082,0101000020E610000066A3737E8AEB38408D463EAF78144E40
15597362,1235,16763353,Entire home/apt,,Helsinki,,PUNAVUORI,21,4.5,2,0.0,,77.0,,Littlest studio in Design District with loft bed,Apartment,2017-05-18 02:31:04.041978,60.161686,24.938095,0101000020E6100000878A71FE26F038404C1C7920B2144E40
16731435,1235,16763353,Entire home/apt,,Helsinki,,PUNAVUORI,16,4.5,4,0.0,,77.0,,Cutest studio 31m2 w/ private sauna,Apartment,2017-05-18 02:31:04.029514,60.159719,24.937387,0101000020E610000010B22C98F8EF384061C614AC71144E40
18350500,1235,26664313,Entire home/apt,,Helsinki,,KAMPPI,0,0.0,4,1.0,,79.0,,Elegant apartment - ideal location,Apartment,2017-05-18 02:31:04.026408,60.16473,24.929828,0101000020E6100000B4E7323509EE3840C55565DF15154E40
11985665,1235,13368648,Entire home/apt,,Helsinki,,KAMPPI,83,4.5,3,0.0,,67.0,,Helsinki Noir,Apartment,2017-05-18 02:31:04.011896,60.165178,24.935341,0101000020E6100000A29BFD8172EF384064027E8D24154E40
15627308,1235,98236987,Entire home/apt,,Helsinki,,KAMPPI,21,5.0,3,1.0,,74.0,,Newly renovated beautiful one bedroom apartment,Apartment,2017-05-18 02:31:02.030482,60.163324,24.923843,0101000020E610000077A38FF980EC3840725303CDE7144E40
18606454,1235,21962102,Entire home/apt,,Helsinki,,MEILAHTI,0,0.0,3,1.0,,78.0,,Quiet and lovely apartment close to city center,Apartment,2017-05-18 02:31:01.986558,60.192313,24.904091,0101000020E6100000A29BFD8172E738403ECC5EB69D184E40
6285985,1235,32025540,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,27,5.0,3,1.0,,77.0,,Colorful lovely 6th floor home in City,Apartment,2017-05-18 02:31:01.957898,60.178861,24.922774,0101000020E61000005F99B7EA3AEC3840D2C3D0EAE4164E40
13502329,1235,77453823,Entire home/apt,,Helsinki,,TOUKOLA,3,5.0,5,2.0,,79.0,,2-bedroom seaview flat in the chill Arabianranta,Apartment,2017-05-18 02:31:01.945015,60.207963,24.976117,0101000020E6100000D311C0CDE2F9384097E315889E1A4E40
16167037,1235,8495539,Entire home/apt,,Helsinki,,SÖRNÄINEN,18,5.0,8,2.0,,63.0,,apartment in great location,Apartment,2017-05-18 02:30:59.985647,60.180167,24.960207,0101000020E6100000E9633E20D0F53840C26856B60F174E40
13685424,1235,79692502,Entire home/apt,,Helsinki,,PUNAVUORI,43,5.0,2,1.0,,79.0,,Beautiful Helsinki Apartment,Apartment,2017-05-18 02:30:59.928082,60.163339,24.938781,0101000020E61000002E1B9DF353F03840A794D74AE8144E40
18175603,1235,59050238,Entire home/apt,,Helsinki,,KALLIO,0,0.0,4,2.0,,63.0,,Lovely flat in the vibrant Kallio neighbourhood,Apartment,2017-05-18 02:30:57.324956,60.184339,24.958515,0101000020E6100000B6B9313D61F538404D309C6B98174E40
10563096,1235,54484172,Entire home/apt,,Helsinki,,VALLILA,35,4.5,4,1.0,,70.0,,Cosy flat in lively and hip Kallio,Apartment,2017-05-18 02:30:57.321369,60.192025,24.959864,0101000020E6100000959BA8A5B9F53840D881734694184E40
16345950,1235,107027391,Entire home/apt,,Helsinki,,TAKA-TÖÖLÖ,18,5.0,4,1.0,,68.0,,Cosy apartment near Helsinki city centre,Apartment,2017-05-18 02:30:57.173467,60.182311,24.922536,0101000020E6100000F661BD512BEC3840BC5983F755174E40
14756390,1235,93414834,Entire home/apt,,Helsinki,,ALPPIHARJU,14,4.5,4,0.0,,67.0,,Cool Flat in Hipster Kallio!,Apartment,2017-05-18 02:30:55.677894,60.187944,24.956817,0101000020E6100000C0417BF5F1F438405EBD8A8C0E184E40
16608578,1235,105580725,Entire home/apt,,Helsinki,,MALMI,8,5.0,2,2.0,,68.0,,Lovely apartment in Helsinki,Apartment,2017-05-18 02:30:55.559216,60.251446,24.994732,0101000020E6100000E048A0C1A6FE3840E25AED612F204E40
9936131,1235,51069608,Entire home/apt,,Helsinki,,KRUUNUNHAKA,100,4.5,4,1.0,,79.0,,Beautiful view and location,Apartment,2017-05-18 02:30:55.505642,60.176942,24.957451,0101000020E6100000C2853C821BF53840F8A41309A6164E40
15127426,1235,57233794,Entire home/apt,,Helsinki,,KALLIO,16,4.0,3,1.0,,72.0,,Central Cosy 2 Beds Studio @Helsinki Near Subway,Apartment,2017-05-18 02:30:55.284173,60.185835,24.95212,0101000020E610000016DEE522BEF33840E0B9F770C9174E40
17896310,1235,122607726,Entire home/apt,,Helsinki,,HAAGA,1,0.0,4,2.0,,68.0,,Bright 2 bedroom flat with a balcony,Apartment,2017-05-18 02:30:55.228367,60.230771,24.890652,0101000020E6100000F31DFCC401E43840BFEE74E7891D4E40
13723875,1235,35613300,Entire home/apt,,Helsinki,,LAUTTASAARI,4,5.0,3,1.0,,52.0,,Modern Studio Apartment with Great View,Apartment,2017-05-18 02:14:10.875232,60.159948,24.884415,0101000020E610000083177D0569E23840C287122D79144E40
11092330,1235,25163560,Entire home/apt,,Helsinki,,LAUTTASAARI,13,4.0,5,2.0,,52.0,,Laru cozy and bright two-room apartment,Apartment,2017-05-18 02:14:06.994017,60.161536,24.880321,0101000020E610000065FB90B75CE1384036902E36AD144E40
8699260,1235,9261952,Entire home/apt,,Helsinki,,LAUTTASAARI,0,0.0,2,0.0,,45.0,,Studio by the sea in Lauttasaari,Apartment,2017-05-18 02:14:05.631943,60.157513,24.857875,0101000020E6100000560E2DB29DDB3840F1D8CF6229144E40
