room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
17972128,1220,123420355,Entire home/apt,,Edinburgh,,New Town,0,0.0,4,2.0,,160.0,,Georgian Aparment in the World Heritage New Town,2017-05-12 02:47:04.019408,55.953411,-3.197226,0101000020E6100000FF5D9F39EB9309C0C652245F09FA4B40
13865971,1220,47862161,Entire home/apt,,Edinburgh,,New Town,19,4.5,4,1.0,,145.0,,Dundonald Street Apartment,2017-05-12 02:47:04.014581,55.959584,-3.195722,0101000020E610000098DC28B2D69009C0E7E104A6D3FA4B40
12664457,1220,68619504,Entire home/apt,,Edinburgh,,Dean,24,5.0,4,2.0,,160.0,,Historic Dean Village 2Bed/2bath in City Centre,2017-05-12 02:47:04.012081,55.953257,-3.214874,0101000020E6100000EC1516DC0FB809C06FD74B5304FA4B40
16588477,1220,7812050,Entire home/apt,,Edinburgh,,Southside,8,5.0,4,2.0,,156.0,,Entire Ground Floor Apartment,2017-05-12 02:47:04.009079,55.944474,-3.182094,0101000020E6100000F261F6B2ED7409C00EF62686E4F84B40
4498697,1220,16271752,Entire home/apt,,Edinburgh,,Dalry,21,4.5,4,2.0,,155.0,,"MODERN, SPECIOUS, CENTAL LOCATION, ",2017-05-12 02:47:04.005566,55.943038,-3.220661,0101000020E6100000710514EAE9C309C050711C78B5F84B40
8680900,1220,45588409,Entire home/apt,,Edinburgh,,Harbour,69,5.0,4,2.0,,167.0,,Bright & traditional Edinburgh flat,2017-05-12 02:47:04.000065,55.973202,-3.175655,0101000020E6100000F20703CFBD6709C06E3315E291FC4B40
5731569,1220,29720331,Entire home/apt,,Edinburgh,,New Town,139,4.5,4,2.0,,158.0,,Central Edinburgh Apartment,2017-05-12 02:47:03.994639,55.951837,-3.19866,0101000020E6100000D72FD80DDB9609C0B60F79CBD5F94B40
2469735,1220,9956038,Entire home/apt,,Edinburgh,,New Town,94,5.0,4,1.0,,146.0,,"Rose St 3, Edinburgh City Centre",2017-05-12 02:47:03.991926,55.952608,-3.19975,0101000020E61000000C022B87169909C038F4160FEFF94B40
3598654,1220,7725378,Entire home/apt,,Edinburgh,,Tollcross,51,5.0,3,2.0,,150.0,,Beautiful Flat in Edinburgh's Historic Old Town,2017-05-12 02:47:03.985306,55.944095,-3.201769,0101000020E6100000E3C5C210399D09C097A8DE1AD8F84B40
13254664,1220,45531153,Entire home/apt,,Edinburgh,,Holyrood,66,5.0,4,2.0,,146.0,,Modern Royal Mile Apartment + Free Parking,2017-05-12 02:47:03.982357,55.951734,-3.180131,0101000020E610000059F78F85E87009C0E23E726BD2F94B40
13912910,1220,82530749,Entire home/apt,,Edinburgh,,Murrayfield,29,5.0,4,2.0,,160.0,,Central & Spacious - Private floor - Townhouse Pad,2017-05-12 02:47:03.979537,55.947402,-3.218097,0101000020E610000080D8D2A3A9BE09C01E15FF7744F94B40
7318101,1220,38338208,Entire home/apt,,Edinburgh,,Calton,29,5.0,3,2.0,,167.0,,Cosy basement flat in central Edinburgh,2017-05-12 02:47:03.977226,55.956234,-3.179734,0101000020E610000088D51F61187009C061A92EE065FA4B40
14138296,1220,10078285,Entire home/apt,,Edinburgh,,Holyrood,56,4.5,4,1.0,,167.0,,Lovely Flat at the Heart of The Royal Mile,2017-05-12 02:47:03.972230,55.950303,-3.193553,0101000020E61000006D57E883658C09C035255987A3F94B40
17264333,1220,4175592,Entire home/apt,,Edinburgh,,New Town,13,5.0,4,2.0,,160.0,,Edinburgh's Finest Address,2017-05-12 02:47:03.969466,55.958723,-3.201739,0101000020E6100000389F3A56299D09C025766D6FB7FA4B40
14531512,1220,89855927,Entire home/apt,,Edinburgh,,Stockbridge,9,5.0,2,0.0,,160.0,,Garden Room - Featured in Guardian and GQ Magazine,2017-05-12 02:47:03.967266,55.963865,-3.203979,0101000020E6100000F790F0BDBFA109C02861A6ED5FFB4B40
860170,1220,1366276,Entire home/apt,,Edinburgh,,Tollcross,388,5.0,2,1.0,,146.0,,Classical Apartment on Royal Mile,2017-05-12 02:47:03.963875,55.948469,-3.193152,0101000020E610000085419946938B09C08A22A46E67F94B40
17987908,1220,4354376,Entire home/apt,,Edinburgh,,Stockbridge,7,5.0,2,1.0,,160.0,,Stylish Georgian flat in fashionable Stockbridge,2017-05-12 02:47:03.960954,55.957152,-3.213726,0101000020E61000006D7022FAB5B509C087A6ECF483FA4B40
10462524,1220,43360661,Entire home/apt,,Edinburgh,,Fairmilehead,2,0.0,4,2.0,,127.0,,"South Wing, Old Swanston Farmhouse",2017-05-12 02:46:59.785064,55.891241,-3.217093,0101000020E6100000348639419BBC09C05BED612F14F24B40
13806426,1220,81232240,Entire home/apt,,Edinburgh,,Dalry,8,5.0,3,2.0,,133.0,,Entire Apartment Available Over The Festival,2017-05-12 02:46:59.782046,55.94487,-3.235024,0101000020E61000006A334E4354E109C05B7C0A80F1F84B40
13647360,1220,76438730,Entire home/apt,,Edinburgh,,Firrhill,4,4.5,4,2.0,,139.0,,"Modern 2 Bedroom Flat, in Quiet Neighbourhood.",2017-05-12 02:46:59.779581,55.912878,-3.231746,0101000020E61000009DD497A59DDA09C0739EB12FD9F44B40
5440432,1220,22875280,Entire home/apt,,Edinburgh,,Murrayfield,11,5.0,4,2.0,,132.0,,"Great for Rugby, charming 2DB flat",2017-05-12 02:46:59.775556,55.946944,-3.233629,0101000020E61000006F2D93E178DE09C05C92037635F94B40
10506553,1220,54171615,Entire home/apt,,Edinburgh,,Murrayfield,14,4.5,6,3.0,,133.0,,Edinburgh Murrayfield 3 Bedroom Fla,2017-05-12 02:46:59.769483,55.945831,-3.243659,0101000020E61000002E02637D03F309C080457EFD10F94B40
17310567,1220,99843659,Entire home/apt,,Edinburgh,,Dalry,0,0.0,2,1.0,,133.0,,Stunning 1 bed flat in West End,2017-05-12 02:46:55.539285,55.944521,-3.235556,0101000020E61000003A03232F6BE209C04FB16A10E6F84B40
13862238,1220,66787391,Entire home/apt,,Edinburgh,,Shandon,4,5.0,2,1.0,,132.0,,"Bright, comfy one bedroom flat.",2017-05-12 02:46:55.518533,55.936847,-3.226278,0101000020E61000002F6F0ED76ACF09C0882D3D9AEAF74B40
9772711,1220,6061795,Entire home/apt,,Edinburgh,,Moat,15,4.5,6,3.0,,139.0,,Modern Flat Close to City Centre,2017-05-12 02:46:53.623470,55.936115,-3.238821,0101000020E6100000BDC804FC1AE909C0C425C79DD2F74B40
13561273,1220,28034053,Entire home/apt,,Edinburgh,,Moat,6,4.5,4,2.0,,133.0,,2 bedroom festival let,2017-05-12 02:46:50.766582,55.928308,-3.244507,0101000020E610000003250516C0F409C0BE4EEACBD2F64B40
9088248,1220,36820892,Entire home/apt,,Edinburgh,,Balerno,3,4.5,6,4.0,,133.0,,"Bright, spacious, comfortable home",2017-05-12 02:46:50.752721,55.895033,-3.318984,0101000020E6100000FF93BF7B478D0AC09EEBFB7090F24B40
2490856,1220,12749684,Entire home/apt,,Edinburgh,,Merchiston,10,5.0,5,3.0,,127.0,,Central Luxury Victorian Comfy Apt+,2017-05-12 02:46:47.227419,55.936291,-3.210727,0101000020E6100000D3122BA391AF09C002452C62D8F74B40
9590057,1220,3516979,Entire home/apt,,Edinburgh,,Marchmont,1,0.0,4,2.0,,133.0,,Warm apartment in Marchmont,2017-05-12 02:46:44.476812,55.936992,-3.194795,0101000020E6100000026553AEF08E09C08B4E965AEFF74B40
9471081,1220,15506734,Entire home/apt,,Edinburgh,,Gilmerton,9,5.0,6,2.0,,133.0,,Bright house in a great location,2017-05-12 02:46:37.126070,55.908903,-3.139783,0101000020E61000004D4BAC8C461E09C03F1EFAEE56F44B40
18460563,1220,111239734,Entire home/apt,,Edinburgh,,Alnwickhill,0,0.0,4,1.0,,131.0,,The orange apartment,2017-05-12 02:46:34.310458,55.917168,-3.162477,0101000020E61000004AD1CABDC04C09C00778D2C265F54B40
10591425,1220,52242420,Entire home/apt,,Edinburgh,,Marchmont,0,0.0,4,2.0,,127.0,,Gone Native - Flat,2017-05-12 02:46:31.812699,55.934991,-3.197952,0101000020E61000001E6CB1DB679509C0F486FBC8ADF74B40
15310898,1220,56844942,Entire home/apt,,Edinburgh,,Shandon,1,0.0,6,3.0,,127.0,,Family townhouse in west of city centre,2017-05-12 02:46:31.808895,55.931747,-3.229606,0101000020E610000017B9A7AB3BD609C0B492567C43F74B40
17728506,1220,36264861,Entire home/apt,,Edinburgh,,Shandon,0,0.0,5,2.0,,140.0,,Entire apartment in Edinburgh,2017-05-12 02:46:28.491602,55.937136,-3.231063,0101000020E61000007286E28E37D909C0BFF38B12F4F74B40
7344036,1220,37814309,Entire home/apt,,Edinburgh,,NE Corstorphine,0,0.0,4,2.0,,140.0,,Maisonette 2 double bedroom flat.,2017-05-12 02:46:27.422359,55.951177,-3.29519,0101000020E610000094D920938C5C0AC08CDAFD2AC0F94B40
10237538,1220,39004550,Entire home/apt,,Edinburgh,,Moat,32,5.0,6,3.0,,133.0,,Cosy & quiet with parking,2017-05-12 02:46:27.416099,55.93099,-3.251532,0101000020E6100000062E8F3523030AC0977329AE2AF74B40
16410041,1220,34271126,Entire home/apt,,Edinburgh,,Fountainbridge,1,0.0,2,1.0,,136.0,,"Central flat with pool, sauna, gym, roof terrace!",2017-05-12 02:46:27.410927,55.941468,-3.218414,0101000020E61000008AE8D7D64FBF09C0821DFF0582F84B40
14084469,1220,84684099,Entire home/apt,,Edinburgh,,Shandon,2,0.0,7,2.0,,127.0,,Murrayfield View,2017-05-12 02:46:27.402261,55.936489,-3.23528,0101000020E610000019390B7BDAE109C029081EDFDEF74B40
6889774,1220,36105308,Entire home/apt,,Edinburgh,,Shandon,4,5.0,2,1.0,,133.0,,Festival Penthouse - Slateford,2017-05-12 02:46:25.936811,55.935183,-3.235084,0101000020E6100000BF805EB873E109C039639813B4F74B40
252204,1220,1323368,Entire home/apt,,Edinburgh,,Pilton,60,4.5,3,1.0,,127.0,,Stylish Edinburgh Apartment,2017-05-12 02:46:23.627772,55.976471,-3.254183,0101000020E6100000E597C11891080AC0073F7100FDFC4B40
1134029,1220,6220951,Entire home/apt,,Edinburgh,,Shandon,27,5.0,7,3.0,,133.0,,Elegant central 3 bed Victorian with amazing view,2017-05-12 02:46:22.436320,55.934777,-3.228033,0101000020E610000028452BF702D309C0C806D2C5A6F74B40
13485809,1220,76402045,Entire home/apt,,Edinburgh,,Pilton,1,0.0,6,2.0,,133.0,,Available during the Edinburgh Festival Only,2017-05-12 02:46:22.431510,55.971706,-3.23334,0101000020E610000004CAA65CE1DD09C0DAA9B9DC60FC4B40
5531481,1220,28684367,Entire home/apt,,Edinburgh,,Stenhouse,36,5.0,6,2.0,,133.0,,Stylish Two Bedroom Apt Murrayfield,2017-05-12 02:46:22.417277,55.942619,-3.257276,0101000020E6100000965D30B8E60E0AC04BCB48BDA7F84B40
6840694,1220,35846890,Entire home/apt,,Edinburgh,,Shandon,10,4.5,2,1.0,,133.0,,Newly built penthouse apartment,2017-05-12 02:46:21.183046,55.936372,-3.236998,0101000020E610000040BD19355FE509C0EF71A609DBF74B40
1268676,1220,6905817,Entire home/apt,,Edinburgh,,Drylaw,6,4.5,4,2.0,,133.0,,A Room with a View! Modern Flat.,2017-05-12 02:46:21.168517,55.958018,-3.24357,0101000020E6100000344B02D4D4F209C05B7D7555A0FA4B40
16939745,1220,84969095,Entire home/apt,,Edinburgh,,Murrayfield,0,0.0,4,2.0,,133.0,,Cozy 2 bedroom festival let,2017-05-12 02:46:19.731750,55.955897,-3.246113,0101000020E6100000ADF6B0170AF809C019AC38D55AFA4B40
13704175,1220,26607644,Entire home/apt,,Edinburgh,,Dalry,4,5.0,4,2.0,,133.0,,Traditional and comfy central flat,2017-05-12 02:46:15.995887,55.944906,-3.234329,0101000020E6100000FA08FCE1E7DF09C0A8E507AEF2F84B40
2130120,1220,6765683,Entire home/apt,,Edinburgh,,Merchiston,9,4.5,5,3.0,,132.0,,3BD luxury house Polwarth. Parking,2017-05-12 02:46:13.789355,55.931476,-3.22304,0101000020E610000046990D32C9C809C02481069B3AF74B40
13190099,1220,7087514,Entire home/apt,,Edinburgh,,Murrayfield,4,5.0,4,2.0,,133.0,,SPACIOUS WEST END APARTMENT  FREE PARKING/WIFI,2017-05-12 02:46:12.331477,55.946839,-3.227108,0101000020E61000009D47C5FF1DD109C0E6C9350532F94B40
6264781,1220,14169769,Entire home/apt,,Edinburgh,,Merchiston,2,0.0,6,3.0,,133.0,,Bright 3 bedroom central apartment,2017-05-12 02:46:12.319111,55.936944,-3.216409,0101000020E6100000037B4CA434BB09C07A17EFC7EDF74B40
13026594,1220,41448306,Entire home/apt,,Edinburgh,,Shandon,0,0.0,6,2.0,,140.0,,Flat to rent in Edinburgh,2017-05-12 02:46:12.298278,55.933471,-3.227352,0101000020E61000000971E5EC9DD109C0D8614CFA7BF74B40
3435584,1220,6242094,Entire home/apt,,Edinburgh,,Tollcross,3,3.5,4,2.0,,133.0,,"Lochrin Place, in City..... BUDGET",2017-05-12 02:46:12.295236,55.94386,-3.204695,0101000020E6100000DE3CD52137A309C054008C67D0F84B40
3317315,1220,6242094,Entire home/apt,,Edinburgh,,Tollcross,3,4.0,4,1.0,,133.0,,Royal Mile Johnston Terrace - Luxury Apartment,2017-05-12 02:46:12.290982,55.948057,-3.19624,0101000020E61000001956F146E69109C037DF88EE59F94B40
12362982,1220,66780630,Entire home/apt,,Edinburgh,,Merchiston,13,5.0,5,2.0,,132.0,,Highly desirable central house.,2017-05-12 02:46:12.287658,55.937838,-3.217705,0101000020E6100000CB67791EDCBD09C0187959130BF84B40
4120988,1220,21378302,Entire home/apt,,Edinburgh,,North Morningside,7,5.0,4,2.0,,127.0,,Lovely Victorian Period tenament,2017-05-12 02:46:10.597403,55.928111,-3.211919,0101000020E61000004C35B39602B209C068075C57CCF64B40
5739980,1220,10905639,Entire home/apt,,Edinburgh,,South Morningside,4,4.5,4,2.0,,133.0,,Lovely flat in trendy Morningside,2017-05-12 02:46:10.592564,55.924112,-3.216488,0101000020E6100000C4CF7F0F5EBB09C0ABEB504D49F64B40
7158615,1220,33740523,Entire home/apt,,Edinburgh,,Fountainbridge,6,5.0,2,1.0,,140.0,,Bright & modern flat in Polwarth,2017-05-12 02:46:10.585018,55.938213,-3.221867,0101000020E6100000397EA83462C609C04DD7135D17F84B40
14397282,1220,2711564,Entire home/apt,,Edinburgh,,Tollcross,1,0.0,4,1.0,,141.0,,1 Bedroom 1 Bath Apartment sleeps 4 - Grassmarket,2017-05-12 02:46:10.573439,55.949104,-3.194569,0101000020E6100000FD851E317A8E09C05B40683D7CF94B40
15672405,1220,646220,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,4,1.0,,127.0,,The Tollcross Residence,2017-05-12 02:46:09.144002,55.942479,-3.205501,0101000020E6100000C45C52B5DDA409C05915E126A3F84B40
7427990,1220,38908884,Entire home/apt,,Edinburgh,,Merchiston,7,4.5,6,2.0,,133.0,,mid-century flat + garage,2017-05-12 02:46:09.136237,55.932595,-3.216615,0101000020E6100000969526A5A0BB09C0E1B4E0455FF74B40
5431295,1220,9316200,Entire home/apt,,Edinburgh,,Merchiston,15,4.5,3,2.0,,133.0,,EDINBURGH   CENTRAL Garden flat,2017-05-12 02:46:08.063379,55.934689,-3.220318,0101000020E6100000D2C2651536C309C029779FE3A3F74B40
6668282,1220,8237912,Entire home/apt,,Edinburgh,,Marchmont,5,5.0,5,3.0,,133.0,,Bright Historical Flat,2017-05-12 02:46:08.038539,55.938826,-3.193678,0101000020E610000033A31F0DA78C09C037514B732BF84B40
18050984,1220,112881525,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,2,1.0,,133.0,,"Chalmers Buildings, Fountainbridge, Edinburgh, EH3",2017-05-12 02:46:06.492671,55.943334,-3.207016,0101000020E610000069FD2D01F8A709C0399A232BBFF84B40
6834234,1220,4682916,Entire home/apt,,Edinburgh,,Fountainbridge,3,5.0,2,1.0,,133.0,,"Bright Victorian flat, castle view",2017-05-12 02:46:03.487294,55.938467,-3.208242,0101000020E6100000A33A1DC87AAA09C008B0C8AF1FF84B40
7211230,1220,883785,Entire home/apt,,Edinburgh,,Marchmont,1,0.0,2,1.0,,132.0,,Stunning Flat in Central Edinburgh,2017-05-12 02:46:02.118657,55.936004,-3.202797,0101000020E6100000B7D09508549F09C06C76A4FACEF74B40
7231627,1220,37863430,Entire home/apt,,Edinburgh,,Marchmont,5,5.0,6,2.0,,127.0,,Spacious maindoor New Year flat,2017-05-12 02:46:02.104884,55.93625,-3.196778,0101000020E61000000C941458009309C0A4703D0AD7F74B40
13260093,1220,31985793,Entire home/apt,,Edinburgh,,Sciennes,4,4.5,6,3.0,,132.0,,Spacious 3 bedroom top floor Marchmont flat,2017-05-12 02:46:02.102240,55.936332,-3.191801,0101000020E610000084B872F6CE8809C061191BBAD9F74B40
16389158,1220,103079808,Entire home/apt,,Edinburgh,,Fountainbridge,1,0.0,6,2.0,,139.0,,"Stylish Edinburgh Apartment, beautiful city views",2017-05-12 02:46:00.448391,55.93888,-3.221627,0101000020E6100000E4486760E4C509C02A6F47382DF84B40
7376408,1220,38643333,Entire home/apt,,Edinburgh,,Sciennes,6,5.0,2,1.0,,127.0,,Central cosy Festival flat,2017-05-12 02:45:56.177429,55.939536,-3.192089,0101000020E6100000EA5E27F5658909C013B534B742F84B40
5588900,1220,28977287,Entire home/apt,,Edinburgh,,Prestonfield,20,5.0,4,2.0,,132.0,,Garden Flat For 4 Central Edinburgh,2017-05-12 02:45:50.558151,55.937651,-3.179043,0101000020E6100000309FAC18AE6E09C0E607AEF204F84B40
5118454,1220,26452796,Entire home/apt,,Edinburgh,,Southside,11,4.5,5,2.0,,132.0,,"Central flat in EH8, Edinburgh",2017-05-12 02:45:50.549688,55.941528,-3.183235,0101000020E610000048DC63E9437709C0572250FD83F84B40
3374663,1220,16611502,Entire home/apt,,Edinburgh,,Dalry,25,4.5,3,2.0,,133.0,,Light filled flat in central location sleeps 3,2017-05-12 02:45:44.268070,55.945716,-3.220583,0101000020E6100000B56D1805C1C309C0E7A6CD380DF94B40
9750074,1220,29168700,Entire home/apt,,Edinburgh,,Dean,3,4.0,3,2.0,,127.0,,Spacious 2 Bed Flat in Stockbridge,2017-05-12 02:45:44.262635,55.957582,-3.216948,0101000020E6100000FB75A73B4FBC09C0809E060C92FA4B40
5622374,1220,29144241,Entire home/apt,,Edinburgh,,Dalry,2,0.0,2,1.0,,132.0,,Cute Central Flat for 2-4,2017-05-12 02:45:43.027019,55.940781,-3.220831,0101000020E6100000378B170B43C409C05ED905836BF84B40
7756640,1220,37754862,Entire home/apt,,Edinburgh,,Dalry,0,0.0,5,2.0,,127.0,,Great flat for Fringe Festival,2017-05-12 02:45:43.015235,55.942909,-3.21776,0101000020E6100000040473F4F8BD09C0520DFB3DB1F84B40
16563159,1220,50999670,Entire home/apt,,Edinburgh,,Fountainbridge,0,0.0,2,1.0,,132.0,,Arran House (Private Studio) Ideal for EdFringe!,2017-05-12 02:45:43.009888,55.943036,-3.215041,0101000020E6100000A164726A67B809C0AF795567B5F84B40
15333140,1220,29168700,Entire home/apt,,Edinburgh,,New Town,3,4.5,4,2.0,,132.0,,Luxury 2 bed flat in Edinburgh City Centre,2017-05-12 02:45:42.995632,55.956566,-3.205426,0101000020E61000001AFCFD62B6A409C0973B33C170FA4B40
13732571,1220,76312909,Entire home/apt,,Edinburgh,,Dalry,9,5.0,3,1.0,,133.0,,Classic 1 bed flat in city centre,2017-05-12 02:45:41.891749,55.943474,-3.216434,0101000020E610000091F0BDBF41BB09C02B508BC1C3F84B40
3947507,1220,974585,Entire home/apt,,Edinburgh,,Dalry,6,4.5,2,1.0,,128.0,,Charming flat in Edinburgh centre,2017-05-12 02:45:39.352423,55.945661,-3.212051,0101000020E61000003BAC70CB47B209C0240D6E6B0BF94B40
3381793,1220,7268167,Entire home/apt,,Edinburgh,,Southside,23,4.5,5,3.0,,133.0,,3 bed flat to let in Newington (SS),2017-05-12 02:45:31.997696,55.945558,-3.182263,0101000020E6100000B22AC24D467509C04F3C670B08F94B40
8139297,1220,42016449,Entire home/apt,,Edinburgh,,Tollcross,1,0.0,4,1.0,,133.0,,1 bed with sofa in central location,2017-05-12 02:45:31.995064,55.947491,-3.195119,0101000020E610000034A0DE8C9A8F09C08E20956247F94B40
8062375,1220,42016449,Entire home/apt,,Edinburgh,,Tollcross,10,4.0,3,1.0,,133.0,,1 bed with sofa bed great loaction,2017-05-12 02:45:31.992102,55.947721,-3.195877,0101000020E6100000094FE8F5279109C0C05DF6EB4EF94B40
603493,1220,2711564,Entire home/apt,,Edinburgh,,Holyrood,1,0.0,3,1.0,,140.0,,"1 Bedroom 1 Bathroom - Upper Bow, Royal Mile",2017-05-12 02:45:31.990012,55.949235,-3.188281,0101000020E610000058AA0B78998109C0FA9B508880F94B40
12720182,1220,1641675,Entire home/apt,,Edinburgh,,Holyrood,0,0.0,4,2.0,,132.0,,2 Bedrooms Flat Royal Mile (7),2017-05-12 02:45:31.984375,55.950409,-3.188813,0101000020E6100000297AE063B08209C07B698A00A7F94B40
17295849,1220,646220,Entire home/apt,,Edinburgh,,Tollcross,0,0.0,4,1.0,,133.0,,The West Port Castle View Residence,2017-05-12 02:45:31.980959,55.945658,-3.200978,0101000020E610000052B9895A9A9B09C0B39943520BF94B40
7879728,1220,38727689,Entire home/apt,,Edinburgh,,Tollcross,1,0.0,4,2.0,,130.0,,Central bright flat in trendy area,2017-05-12 02:45:30.507886,55.941889,-3.202934,0101000020E6100000C2F869DC9B9F09C028BB99D18FF84B40
4361577,1220,1641675,Entire home/apt,,Edinburgh,,Tollcross,1,0.0,4,2.0,,136.0,,2-Bedroom Flat Grassmarket (6),2017-05-12 02:45:30.496781,55.946768,-3.19381,0101000020E6100000221ADD41EC8C09C01D739EB12FF94B40
7725537,1220,36643329,Entire home/apt,,Edinburgh,,Tollcross,33,5.0,2,1.0,,141.0,,Beautiful Edinburgh Flat,2017-05-12 02:45:20.612643,55.942968,-3.196076,0101000020E6100000753E3C4B909109C05796E82CB3F84B40
6798472,1220,4723592,Entire home/apt,,Edinburgh,,Drylaw,16,4.5,4,2.0,,143.0,,The Fettes Residence,2017-05-12 02:45:11.288785,55.966395,-3.231009,0101000020E61000003FA7203F1BD909C04B02D4D4B2FB4B40
14955365,1220,31012166,Entire home/apt,,Edinburgh,,Stockbridge,0,0.0,4,1.0,,131.0,,Stockbridge log burner stove flat,2017-05-12 02:45:11.281612,55.958318,-3.210617,0101000020E610000062DA37F757AF09C085950A2AAAFA4B40
18611821,1220,129274617,Entire home/apt,,Edinburgh,,Trinity,0,0.0,6,3.0,,133.0,,Traditional 3 bedroom Edinburgh flat,2017-05-12 02:45:09.209203,55.970317,-3.206726,0101000020E6100000F9DC09F65FA709C05DE0F25833FC4B40
8067686,1220,42612343,Entire home/apt,,Edinburgh,,New Town,0,0.0,2,1.0,,133.0,,Elegant Central One Bed Flat,2017-05-12 02:45:06.875160,55.958708,-3.198473,0101000020E6100000B01C2103799609C0F03499F1B6FA4B40
1464905,1220,7848001,Entire home/apt,,Edinburgh,,Lorne,9,4.5,4,0.0,,131.0,,Lovely Leith 1 Bedroom Flat,2017-05-12 02:45:04.103498,55.966973,-3.171023,0101000020E610000014E97E4E415E09C0B98E71C5C5FB4B40
17525279,1220,92171225,Entire home/apt,,Edinburgh,,Sciennes,0,0.0,6,3.0,,267.0,,"Beautiful large, modern 3 Bedroom Marchmont flat",2017-05-12 02:52:38.826068,55.93762,-3.192324,0101000020E610000022E3512AE18909C0AB09A2EE03F84B40
14345273,1220,10078285,Entire home/apt,,Edinburgh,,Broughton,47,5.0,6,2.0,,267.0,,Edinburgh Heritage,2017-05-12 02:52:38.822519,55.958383,-3.187037,0101000020E6100000B82231410D7F09C06C054D4BACFA4B40
14272699,1220,40313786,Entire home/apt,,Edinburgh,,North Morningside,1,0.0,6,2.0,,207.0,,Beautiful Edinburgh Flat with 2 Double Bedrooms,2017-05-12 02:52:38.820432,55.926564,-3.208943,0101000020E610000035D3BD4EEAAB09C052D32EA699F64B40
9379958,1220,38844412,Entire home/apt,,Edinburgh,,New Town,30,5.0,6,3.0,,267.0,,"Hanover Hideaway, Beautiful City Centre Apartment",2017-05-12 02:52:38.817776,55.954018,-3.196901,0101000020E6100000C765DCD4409309C0CDE506431DFA4B40
13580790,1220,32109076,Entire home/apt,,Edinburgh,,Sciennes,1,0.0,6,3.0,,247.0,,Summer/festival let of student flat,2017-05-12 02:52:38.814851,55.936238,-3.193846,0101000020E6100000EFAEB321FF8C09C0E0A293A5D6F74B40
1232851,1220,6711320,Entire home/apt,,Edinburgh,,Broughton,22,5.0,6,3.0,,234.0,,3 bed - with parking - Central Apt - Hopetoun St.,2017-05-12 02:52:38.812629,55.961436,-3.18515,0101000020E6100000D0D556EC2F7B09C03999B85510FB4B40
14353970,1220,9315430,Entire home/apt,,Edinburgh,,New Town,39,5.0,8,4.0,,252.0,,"Luxurious, spacious, central Edinburgh apartment",2017-05-12 02:52:38.809662,55.951505,-3.209684,0101000020E6100000AAF413CE6EAD09C0807D74EACAF94B40
12908775,1220,42409925,Entire home/apt,,Edinburgh,,New Town,31,5.0,4,1.0,,227.0,,Beautiful Georgian 2 bed Apartment.,2017-05-12 02:52:38.806305,55.953716,-3.199295,0101000020E6100000F20C1AFA279809C002D6AA5D13FA4B40
4543508,1220,1955646,Entire home/apt,,Edinburgh,,Sciennes,47,5.0,12,3.0,,267.0,,Large Comfortable House,2017-05-12 02:52:37.148403,55.929396,-3.181038,0101000020E61000007EAA0A0DC47209C04084B872F6F64B40
13797581,1220,20301548,Entire home/apt,,Edinburgh,,Sciennes,2,0.0,6,3.0,,213.0,,Traditional meadows flat,2017-05-12 02:52:37.145536,55.939237,-3.186451,0101000020E6100000B4739A05DA7D09C0B91803EB38F84B40
12590673,1220,68294113,Entire home/apt,,Edinburgh,,Holyrood,5,4.0,5,2.0,,267.0,,Beautiful flat on the Royal Mile,2017-05-12 02:52:37.143113,55.953169,-3.177392,0101000020E61000008693347F4C6B09C0D047197101FA4B40
12913891,1220,70795341,Entire home/apt,,Edinburgh,,Dalry,2,0.0,6,3.0,,240.0,,Modern specious apartment 3 Bedroom,2017-05-12 02:52:37.140263,55.9439,-3.222915,0101000020E61000007F4DD6A887C809C0E25817B7D1F84B40
18363364,1220,45221607,Entire home/apt,,Edinburgh,,Calton,0,0.0,8,4.0,,248.0,,Beautiful 8-bed Edinburgh Festival apartment,2017-05-12 02:52:37.132873,55.958722,-3.184234,0101000020E6100000787DE6AC4F7909C055FA0967B7FA4B40
8898804,1220,46551152,Entire home/apt,,Edinburgh,,Stockbridge,60,4.5,6,3.0,,207.0,,Spacious 3 bed in vibrant New Town,2017-05-12 02:52:37.128834,55.960509,-3.19585,0101000020E6100000705F07CE199109C0C0417BF5F1FA4B40
897845,1220,4790248,Entire home/apt,,Edinburgh,,New Town,79,5.0,5,3.0,,234.0,,Luxury central basement apartment.,2017-05-12 02:52:37.126625,55.954876,-3.203631,0101000020E61000003D9D2B4A09A109C01EDE736039FA4B40
12304631,1220,20233880,Entire home/apt,,Edinburgh,,New Town,34,4.5,6,3.0,,267.0,,New Town Premier Apartments,2017-05-12 02:52:37.120962,55.955055,-3.201338,0101000020E61000005089EB18579C09C0CE70033E3FFA4B40
13719979,1220,80188879,Entire home/apt,,Edinburgh,,Stockbridge,17,4.5,6,3.0,,240.0,,"28/10 Fettes Row, New Town, Edinburgh EH3 6RL",2017-05-12 02:52:37.117104,55.958494,-3.203363,0101000020E610000049BBD1C77CA009C0C4B46FEEAFFA4B40
